"('post-ménopausique', 'ADJ')",4
"('principal', 'ADJ')",4
"('prison', 'NOUN')",4
"('public', 'ADJ')",4
"('pêche', 'NOUN')",4
"('relatif', 'ADJ')",4
"('récent', 'ADJ')",4
"('régional', 'ADJ')",4
"('rénal', 'ADJ')",4
"('républicain', 'ADJ')",4
"('sanguin', 'ADJ')",4
"('social', 'ADJ')",4
"('suisse', 'ADJ')",4
"('suivant', 'ADJ')",4
"('supplémentaire', 'ADJ')",4
"('sursis', 'NOUN')",4
"('sécurité', 'NOUN')",4
"('sévère', 'ADJ')",4
"('technique', 'ADJ')",4
"('tel', 'ADJ')",4
"('total', 'ADJ')",4
"('vertébral', 'ADJ')",4
"('vitamine', 'NOUN')",4
"('vue', 'NOUN')",4
"('zolédronique', 'ADJ')",4
"('°C', 'NOUN')",4
"('Éric', 'PROPN')",4
"('âgé', 'ADJ')",4
"('économique', 'ADJ')",4
"('étranger', 'ADJ')",4
"('ACT', 'NOUN')",5
"('Europe', 'PROPN')",5
"('GP', 'NOUN')",5
"('HLM', 'NOUN')",5
"('Hauts-de-Seine', 'PROPN')",5
"('ICP', 'NOUN')",5
"('Irak', 'PROPN')",5
"('Monde', 'PROPN')",5
"('RPR', 'PROPN')",5
"('SCA', 'NOUN')",5
"('accord', 'NOUN')",5
"('acide', 'NOUN')",5
"('acte', 'NOUN')",5
"('action', 'NOUN')",5
"('activité', 'NOUN')",5
"('administration', 'NOUN')",5
"('affaire', 'NOUN')",5
"('aide', 'NOUN')",5
"('année', 'NOUN')",5
"('appel', 'NOUN')",5
"('après-midi', 'NOUN')",5
"('argent', 'NOUN')",5
"('arrondissement', 'NOUN')",5
"('article', 'NOUN')",5
"('assemblée', 'NOUN')",5
"('association', 'NOUN')",5
"('augmentation', 'NOUN')",5
"('autorisation', 'NOUN')",5
"('avion', 'NOUN')",5
"('banque', 'NOUN')",5
"('base', 'NOUN')",5
"('besoin', 'NOUN')",5
"('bien', 'NOUN')",5
"('bisphosphonate', 'NOUN')",5
"('bivalirudine', 'NOUN')",5
"('bolus', 'NOUN')",5
"('bras', 'NOUN')",5
"('budget', 'NOUN')",5
"('cabinet', 'NOUN')",5
"('cadre', 'NOUN')",5
"('caporal', 'NOUN')",5
"('cas', 'NOUN')",5
"('cause', 'NOUN')",5
"('celui', 'PRON')",5
"('centre', 'NOUN')",5
"('chef', 'NOUN')",5
"('classe', 'NOUN')",5
"('club', 'NOUN')",5
"('coagulation', 'NOUN')",5
"('collègue', 'NOUN')",5
"('comité', 'NOUN')",5
"('commissaire', 'NOUN')",5
"('commission', 'NOUN')",5
"('commune', 'NOUN')",5
"('compte', 'NOUN')",5
"('concentration', 'NOUN')",5
"('condition', 'NOUN')",5
"('conférence', 'NOUN')",5
"('conseil', 'NOUN')",5
"('contrat', 'NOUN')",5
"('contrôle', 'NOUN')",5
"('cour', 'NOUN')",5
"('cours', 'NOUN')",5
"('critère', 'NOUN')",5
"('date', 'NOUN')",5
"('demande', 'NOUN')",5
"('diamant', 'NOUN')",5
"('directeur', 'NOUN')",5
"('dirigeant', 'NOUN')",5
"('donnée', 'NOUN')",5
"('dose', 'NOUN')",5
"('dossier', 'NOUN')",5
"('douleur', 'NOUN')",5
"('droit', 'NOUN')",5
"('durée', 'NOUN')",5
"('débat', 'NOUN')",5
"('début', 'NOUN')",5
"('défense', 'NOUN')",5
"('député', 'NOUN')",5
"('effet', 'NOUN')",5
"('efficacité', 'NOUN')",5
"('emploi', 'NOUN')",5
"('enfant', 'NOUN')",5
"('enquête', 'NOUN')",5
"('entreprise', 'NOUN')",5
"('environnement', 'NOUN')",5
"('exposition', 'NOUN')",5
"('facture', 'NOUN')",5
"('fait', 'NOUN')",5
"('famille', 'NOUN')",5
"('façon', 'NOUN')",5
"('femme', 'NOUN')",5
"('fiche', 'NOUN')",5
"('fille', 'NOUN')",5
"('fin', 'NOUN')",5
"('financement', 'NOUN')",5
"('flacon', 'NOUN')",5
"('fois', 'NOUN')",5
"('fonction', 'NOUN')",5
"('fonds', 'NOUN')",5
"('formation', 'NOUN')",5
"('forme', 'NOUN')",5
"('fracture', 'NOUN')",5
"('frégate', 'NOUN')",5
"('gouvernement', 'NOUN')",5
"('groupe', 'NOUN')",5
"('guerre', 'NOUN')",5
"('général', 'NOUN')",5
"('heure', 'NOUN')",5
"('histoire', 'NOUN')",5
"('homme', 'NOUN')",5
"('hypersensibilité', 'NOUN')",5
"('hypocalcémie', 'NOUN')",5
"('hémorragie', 'NOUN')",5
"('héparine', 'NOUN')",5
"('immunité', 'NOUN')",5
"('incidence', 'NOUN')",5
"('industrie', 'NOUN')",5
"('information', 'NOUN')",5
"('inhibiteur', 'NOUN')",5
"('initiative', 'NOUN')",5
"('instruction', 'NOUN')",5
"('insuffisance', 'NOUN')",5
"('intermédiaire', 'NOUN')",5
"('intervention', 'NOUN')",5
"('intérêt', 'NOUN')",5
"('jour', 'NOUN')",5
"('juge', 'NOUN')",5
"('justice', 'NOUN')",5
"('lieu', 'NOUN')",5
"('liste', 'NOUN')",5
"('livre', 'NOUN')",5
"('maire', 'NOUN')",5
"('mairie', 'NOUN')",5
"('majorité', 'NOUN')",5
"('maladie', 'NOUN')",5
"('manière', 'NOUN')",5
"('marché', 'NOUN')",5
"('matière', 'NOUN')",5
"('membre', 'NOUN')",5
"('mesure', 'NOUN')",5
"('ministre', 'NOUN')",5
"('ministère', 'NOUN')",5
"('mise', 'NOUN')",5
"('mission', 'NOUN')",5
"('moment', 'NOUN')",5
"('monde', 'NOUN')",5
"('montant', 'NOUN')",5
"('mort', 'NOUN')",5
"('mâchoire', 'NOUN')",5
"('médecin', 'NOUN')",5
"('médicament', 'NOUN')",5
"('niveau', 'NOUN')",5
"('nom', 'NOUN')",5
"('nombre', 'NOUN')",5
"('note', 'NOUN')",5
"('notice', 'NOUN')",5
"('objectif', 'NOUN')",5
"('objet', 'NOUN')",5
"('occasion', 'NOUN')",5
"('office', 'NOUN')",5
"('officier', 'NOUN')",5
"('opinion', 'NOUN')",5
"('opération', 'NOUN')",5
"('ordre', 'NOUN')",5
"('os', 'NOUN')",5
"('ostéoporose', 'NOUN')",5
"('page', 'NOUN')",5
"('parlement', 'NOUN')",5
"('parquet', 'NOUN')",5
"('part', 'NOUN')",5
"('parti', 'NOUN')",5
"('partie', 'NOUN')",5
"('patient', 'NOUN')",5
"('pays', 'NOUN')",5
"('peine', 'NOUN')",5
"('perfusion', 'NOUN')",5
"('personne', 'NOUN')",5
"('photo', 'NOUN')",5
"('place', 'NOUN')",5
"('placebo', 'NOUN')",5
"('plan', 'NOUN')",5
"('point', 'NOUN')",5
"('politique', 'NOUN')",5
"('population', 'NOUN')",5
"('position', 'NOUN')",5
"('poudre', 'NOUN')",5
"('pouvoir', 'NOUN')",5
"('principe', 'NOUN')",5
"('prise', 'NOUN')",5
"('problème', 'NOUN')",5
"('procureur', 'NOUN')",5
"('procès', 'NOUN')",5
"('procédure', 'NOUN')",5
"('produit', 'NOUN')",5
"('programme', 'NOUN')",5
"('projet', 'NOUN')",5
"('proposition', 'NOUN')",5
"('présence', 'NOUN')",5
"('président', 'NOUN')",5
"('période', 'NOUN')",5
"('question', 'NOUN')",5
"('raison', 'NOUN')",5
"('rapport', 'NOUN')",5
"('recherche', 'NOUN')",5
"('recommandation', 'NOUN')",5
"('relation', 'NOUN')",5
"('remodelage', 'NOUN')",5
"('représentant', 'NOUN')",5
"('responsable', 'NOUN')",5
"('retour', 'NOUN')",5
"('risque', 'NOUN')",5
"('réaction', 'NOUN')",5
"('réduction', 'NOUN')",5
"('région', 'NOUN')",5
"('réponse', 'NOUN')",5
"('république', 'NOUN')",5
"('réseau', 'NOUN')",5
"('résolution', 'NOUN')",5
"('résultat', 'NOUN')",5
"('rôle', 'NOUN')",5
"('saignement', 'NOUN')",5
"('salle', 'NOUN')",5
"('sang', 'NOUN')",5
"('scandale', 'NOUN')",5
"('secret', 'NOUN')",5
"('secteur', 'NOUN')",5
"('section', 'NOUN')",5
"('sein', 'NOUN')",5
"('semaine', 'NOUN')",5
"('service', 'NOUN')",5
"('signe', 'NOUN')",5
"('site', 'NOUN')",5
"('situation', 'NOUN')",5
"('société', 'NOUN')",5
"('solution', 'NOUN')",5
"('somme', 'NOUN')",5
"('source', 'NOUN')",5
"('substance', 'NOUN')",5
"('suite', 'NOUN')",5
"('sujet', 'NOUN')",5
"('symptôme', 'NOUN')",5
"('système', 'NOUN')",5
"('tableau', 'NOUN')",5
"('taux', 'NOUN')",5
"('temps', 'NOUN')",5
"('terme', 'NOUN')",5
"('thrombine', 'NOUN')",5
"('titulaire', 'NOUN')",5
"('trafic', 'NOUN')",5
"('traitement', 'NOUN')",5
"('traité', 'NOUN')",5
"('travail', 'NOUN')",5
"('tribunal', 'NOUN')",5
"('trouble', 'NOUN')",5
"('type', 'NOUN')",5
"('témoignage', 'NOUN')",5
"('un', 'PRON')",5
"('union', 'NOUN')",5
"('utilisation', 'NOUN')",5
"('valeur', 'NOUN')",5
"('versement', 'NOUN')",5
"('vie', 'NOUN')",5
"('ville', 'NOUN')",5
"('voie', 'NOUN')",5
"('véhicule', 'NOUN')",5
"('âge', 'NOUN')",5
"('école', 'NOUN')",5
"('édition', 'NOUN')",5
"('électeur', 'NOUN')",5
"('élection', 'NOUN')",5
"('élément', 'NOUN')",5
"('époque', 'NOUN')",5
"('état', 'NOUN')",5
"('étude', 'NOUN')",5
"('évaluation', 'NOUN')",5
"('événement', 'NOUN')",5
"('œil', 'NOUN')",5
"('administrer', 'VERB')",6
"('affecter', 'VERB')",6
"('agir', 'VERB')",6
"('aller', 'VERB')",6
"('apparaître', 'VERB')",6
"('appartenir', 'VERB')",6
"('appeler', 'VERB')",6
"('arriver', 'VERB')",6
"('arrêter', 'VERB')",6
"('associer', 'VERB')",6
"('assurer', 'VERB')",6
"('atteindre', 'VERB')",6
"('attendre', 'VERB')",6
"('augmenter', 'VERB')",6
"('avoir', 'VERB')",6
"('baser', 'VERB')",6
"('bénéficier', 'VERB')",6
"('charger', 'VERB')",6
"('comparer', 'VERB')",6
"('comprendre', 'VERB')",6
"('concerner', 'VERB')",6
"('condamner', 'VERB')",6
"('conduire', 'VERB')",6
"('confier', 'VERB')",6
"('connaître', 'VERB')",6
"('conserver', 'VERB')",6
"('considérer', 'VERB')",6
"('constituer', 'VERB')",6
"('contenir', 'VERB')",6
"('continuer', 'VERB')",6
"('convenir', 'VERB')",6
"('correspondre', 'VERB')",6
"('croire', 'VERB')",6
"('créer', 'VERB')",6
"('demander', 'VERB')",6
"('destiner', 'VERB')",6
"('devenir', 'VERB')",6
"('devoir', 'VERB')",6
"('diminuer', 'VERB')",6
"('dire', 'VERB')",6
"('diriger', 'VERB')",6
"('donner', 'VERB')",6
"('décider', 'VERB')",6
"('déclarer', 'VERB')",6
"('découvrir', 'VERB')",6
"('dérouler', 'VERB')",6
"('effectuer', 'VERB')",6
"('efficace', 'ADJ')",6
"('entendre', 'VERB')",6
"('entraîner', 'VERB')",6
"('entrer', 'VERB')",6
"('envisager', 'VERB')",6
"('estimer', 'VERB')",6
"('exiger', 'VERB')",6
"('exister', 'VERB')",6
"('expliquer', 'VERB')",6
"('faire', 'VERB')",6
"('falloir', 'VERB')",6
"('fournir', 'VERB')",6
"('fréquent', 'ADJ')",6
"('impliquer', 'VERB')",6
"('important', 'ADJ')",6
"('inclure', 'VERB')",6
"('indiquer', 'VERB')",6
"('informer', 'VERB')",6
"('inférieur', 'ADJ')",6
"('inscrire', 'VERB')",6
"('jouer', 'VERB')",6
"('lancer', 'VERB')",6
"('lier', 'VERB')",6
"('lors', 'ADV')",6
"('maintenir', 'VERB')",6
"('mener', 'VERB')",6
"('mesurer', 'VERB')",6
"('mettre', 'VERB')",6
"('montrer', 'VERB')",6
"('nécessaire', 'ADJ')",6
"('observer', 'VERB')",6
"('obtenir', 'VERB')",6
"('organiser', 'VERB')",6
"('ouvrir', 'VERB')",6
"('parler', 'VERB')",6
"('participer', 'VERB')",6
"('passer', 'VERB')",6
"('payer', 'VERB')",6
"('penser', 'VERB')",6
"('permettre', 'VERB')",6
"('plus', 'PRON')",6
"('porter', 'VERB')",6
"('poser', 'VERB')",6
"('possible', 'ADJ')",6
"('poursuivre', 'VERB')",6
"('pouvoir', 'VERB')",6
"('prendre', 'VERB')",6
"('produire', 'VERB')",6
"('proposer', 'VERB')",6
"('près', 'PRON')",6
"('préciser', 'VERB')",6
"('présent', 'ADJ')",6
"('présenter', 'VERB')",6
"('prévenir', 'VERB')",6
"('prévoir', 'VERB')",6
"('publier', 'VERB')",6
"('quant', 'ADV')",6
"('quel', 'ADJ')",6
"('rapide', 'ADJ')",6
"('rappeler', 'VERB')",6
"('rapporter', 'VERB')",6
"('recevoir', 'VERB')",6
"('recommander', 'VERB')",6
"('reconnaître', 'VERB')",6
"('refuser', 'VERB')",6
"('rejeter', 'VERB')",6
"('remercier', 'VERB')",6
"('rendre', 'VERB')",6
"('représenter', 'VERB')",6
"('rester', 'VERB')",6
"('retrouver', 'VERB')",6
"('revenir', 'VERB')",6
"('réaliser', 'VERB')",6
"('réduire', 'VERB')",6
"('répondre', 'VERB')",6
"('savoir', 'VERB')",6
"('sembler', 'VERB')",6
"('signer', 'VERB')",6
"('souffrir', 'VERB')",6
"('souhaiter', 'VERB')",6
"('souligner', 'VERB')",6
"('soutenir', 'VERB')",6
"('subir', 'VERB')",6
"('suivre', 'VERB')",6
"('supérieur', 'ADJ')",6
"('survenir', 'VERB')",6
"('tenir', 'VERB')",6
"('traiter', 'VERB')",6
"('travailler', 'VERB')",6
"('trouver', 'VERB')",6
"('utiliser', 'VERB')",6
"('venir', 'VERB')",6
"('verser', 'VERB')",6
"('voir', 'VERB')",6
"('vouloir', 'VERB')",6
"('élevé', 'ADJ')",6
"('établir', 'VERB')",6
"('étudier', 'VERB')",6
"('évaluer', 'VERB')",6
"('évoquer', 'VERB')",6
"('être', 'VERB')",6
"('catégorie', 'NOUN')",7
"('référence', 'NOUN')",7
