"('cadet', 'ADJ')",1
"('canadien', 'ADJ')",1
"('caractéristique', 'ADJ')",1
"('carré', 'ADJ')",1
"('catholique', 'ADJ')",1
"('cellulaire', 'ADJ')",1
"('celtique', 'ADJ')",1
"('central', 'ADJ')",1
"('chaleureux', 'ADJ')",1
"('chaud', 'ADJ')",1
"('chimique', 'ADJ')",1
"('chinois', 'ADJ')",1
"('chrétien', 'ADJ')",1
"('ci', 'ADV')",1
"('ci-dessous', 'ADV')",1
"('cinématographique', 'ADJ')",1
"('civil', 'ADJ')",1
"('clair', 'ADJ')",1
"('classique', 'ADJ')",1
"('climatique', 'ADJ')",1
"('collectif', 'ADJ')",1
"('colonial', 'ADJ')",1
"('commercial', 'ADJ')",1
"('commun', 'ADJ')",1
"('communal', 'ADJ')",1
"('communautaire', 'ADJ')",1
"('communiste', 'ADJ')",1
"('complet', 'ADJ')",1
"('concret', 'ADJ')",1
"('confortable', 'ADJ')",1
"('conservateur', 'ADJ')",1
"('considérable', 'ADJ')",1
"('constant', 'ADJ')",1
"('constitutionnel', 'ADJ')",1
"('consécutif', 'ADJ')",1
"('contemporain', 'ADJ')",1
"('continental', 'ADJ')",1
"('contraire', 'ADJ')",1
"('courant', 'ADJ')",1
"('criminel', 'ADJ')",1
"('critique', 'ADJ')",1
"('croissant', 'ADJ')",1
"('cubain', 'ADJ')",1
"('culturel', 'ADJ')",1
"('cycliste', 'ADJ')",1
"('cyrillique', 'ADJ')",1
"('côtier', 'ADJ')",1
"('dangereux', 'ADJ')",1
"('danois', 'ADJ')",1
"('différent', 'ADJ')",1
"('diplomatique', 'ADJ')",1
"('direct', 'ADJ')",1
"('disparu', 'ADJ')",1
"('divers', 'ADJ')",1
"('divin', 'ADJ')",1
"('domestique', 'ADJ')",1
"('dominant', 'ADJ')",1
"('doré', 'ADJ')",1
"('doux', 'ADJ')",1
"('dramatique', 'ADJ')",1
"('droit', 'ADJ')",1
"('dur', 'ADJ')",1
"('durable', 'ADJ')",1
"('dynamique', 'ADJ')",1
"('décisif', 'ADJ')",1
"('défensif', 'ADJ')",1
"('définitif', 'ADJ')",1
"('démocrate', 'ADJ')",1
"('démocratique', 'ADJ')",1
"('départemental', 'ADJ')",1
"('ennemi', 'ADJ')",1
"('entier', 'ADJ')",1
"('environnemental', 'ADJ')",1
"('espagnol', 'ADJ')",1
"('essentiel', 'ADJ')",1
"('ethnique', 'ADJ')",1
"('européen', 'ADJ')",1
"('exact', 'ADJ')",1
"('exceptionnel', 'ADJ')",1
"('exclusif', 'ADJ')",1
"('existant', 'ADJ')",1
"('expérimental', 'ADJ')",1
"('externe', 'ADJ')",1
"('extraordinaire', 'ADJ')",1
"('extrême', 'ADJ')",1
"('extérieur', 'ADJ')",1
"('familial', 'ADJ')",1
"('favorable', 'ADJ')",1
"('ferroviaire', 'ADJ')",1
"('ferré', 'ADJ')",1
"('fictif', 'ADJ')",1
"('fin', 'ADJ')",1
"('final', 'ADJ')",1
"('financier', 'ADJ')",1
"('fiscal', 'ADJ')",1
"('flamand', 'ADJ')",1
"('fonctionnel', 'ADJ')",1
"('fondamental', 'ADJ')",1
"('fondateur', 'ADJ')",1
"('franc', 'ADJ')",1
"('francophone', 'ADJ')",1
"('français', 'ADJ')",1
"('froid', 'ADJ')",1
"('funéraire', 'ADJ')",1
"('fédéral', 'ADJ')",1
"('féminin', 'ADJ')",1
"('gauche', 'ADJ')",1
"('germanique', 'ADJ')",1
"('global', 'ADJ')",1
"('glorieux', 'ADJ')",1
"('gothique', 'ADJ')",1
"('gouvernemental', 'ADJ')",1
"('graphique', 'ADJ')",1
"('gratuit', 'ADJ')",1
"('grave', 'ADJ')",1
"('grec', 'ADJ')",1
"('géant', 'ADJ')",1
"('général', 'ADJ')",1
"('génétique', 'ADJ')",1
"('géographique', 'ADJ')",1
"('hebdomadaire', 'ADJ')",1
"('historique', 'ADJ')",1
"('hollandais', 'ADJ')",1
"('hongrois', 'ADJ')",1
"('hospitalier', 'ADJ')",1
"('humain', 'ADJ')",1
"('humanitaire', 'ADJ')",1
"('humide', 'ADJ')",1
"('idéal', 'ADJ')",1
"('illégal', 'ADJ')",1
"('immobilier', 'ADJ')",1
"('immédiat', 'ADJ')",1
"('important', 'ADJ')",1
"('imposant', 'ADJ')",1
"('impérial', 'ADJ')",1
"('indien', 'ADJ')",1
"('indigène', 'ADJ')",1
"('individuel', 'ADJ')",1
"('industriel', 'ADJ')",1
"('indépendant', 'ADJ')",1
"('informatique', 'ADJ')",1
"('informel', 'ADJ')",1
"('initial', 'ADJ')",1
"('instrumental', 'ADJ')",1
"('insuffisant', 'ADJ')",1
"('intense', 'ADJ')",1
"('international', 'ADJ')",1
"('interne', 'ADJ')",1
"('intime', 'ADJ')",1
"('intérieur', 'ADJ')",1
"('inédit', 'ADJ')",1
"('iranien', 'ADJ')",1
"('irlandais', 'ADJ')",1
"('islamique', 'ADJ')",1
"('israélien', 'ADJ')",1
"('italien', 'ADJ')",1
"('ivoirien', 'ADJ')",1
"('japonais', 'ADJ')",1
"('jaune', 'ADJ')",1
"('judiciaire', 'ADJ')",1
"('juif', 'ADJ')",1
"('junior', 'ADJ')",1
"('juridique', 'ADJ')",1
"('latin', 'ADJ')",1
"('latéral', 'ADJ')",1
"('laïque', 'ADJ')",1
"('libanais', 'ADJ')",1
"('libre', 'ADJ')",1
"('libyen', 'ADJ')",1
"('libéral', 'ADJ')",1
"('limité', 'ADJ')",1
"('linguistique', 'ADJ')",1
"('liquide', 'ADJ')",1
"('littéraire', 'ADJ')",1
"('local', 'ADJ')",1
"('lointain', 'ADJ')",1
"('luxembourgeois', 'ADJ')",1
"('légal', 'ADJ')",1
"('léger', 'ADJ')",1
"('législatif', 'ADJ')",1
"('maghrébin', 'ADJ')",1
"('magique', 'ADJ')",1
"('magnifique', 'ADJ')",1
"('majeur', 'ADJ')",1
"('majoritaire', 'ADJ')",1
"('marchand', 'ADJ')",1
"('marin', 'ADJ')",1
"('maritime', 'ADJ')",1
"('marocain', 'ADJ')",1
"('masculin', 'ADJ')",1
"('massif', 'ADJ')",1
"('maternel', 'ADJ')",1
"('mauritanien', 'ADJ')",1
"('maximal', 'ADJ')",1
"('mensuel', 'ADJ')",1
"('mental', 'ADJ')",1
"('mexicain', 'ADJ')",1
"('militaire', 'ADJ')",1
"('mineur', 'ADJ')",1
"('minier', 'ADJ')",1
"('minimal', 'ADJ')",1
"('ministériel', 'ADJ')",1
"('mixte', 'ADJ')",1
"('mobile', 'ADJ')",1
"('moderne', 'ADJ')",1
"('modeste', 'ADJ')",1
"('moindre', 'ADJ')",1
"('mondial', 'ADJ')",1
"('montagneux', 'ADJ')",1
"('monétaire', 'ADJ')",1
"('moral', 'ADJ')",1
"('moyen', 'ADJ')",1
"('muet', 'ADJ')",1
"('municipal', 'ADJ')",1
"('musical', 'ADJ')",1
"('musulman', 'ADJ')",1
"('mécanique', 'ADJ')",1
"('médiatique', 'ADJ')",1
"('médical', 'ADJ')",1
"('méditerranéen', 'ADJ')",1
"('médiéval', 'ADJ')",1
"('méridional', 'ADJ')",1
"('métallique', 'ADJ')",1
"('météorologique', 'ADJ')",1
"('natal', 'ADJ')",1
"('national', 'ADJ')",1
"('nationaliste', 'ADJ')",1
"('naturel', 'ADJ')",1
"('naval', 'ADJ')",1
"('nazi', 'ADJ')",1
"('nerveux', 'ADJ')",1
"('net', 'ADJ')",1
"('neuf', 'ADJ')",1
"('neutre', 'ADJ')",1
"('nocturne', 'ADJ')",1
"('noir', 'ADJ')",1
"('normal', 'ADJ')",1
"('normand', 'ADJ')",1
"('norvégien', 'ADJ')",1
"('nucléaire', 'ADJ')",1
"('nul', 'ADJ')",1
"('numérique', 'ADJ')",1
"('néerlandais', 'ADJ')",1
"('négatif', 'ADJ')",1
"('occidental', 'ADJ')",1
"('occupé', 'ADJ')",1
"('océanique', 'ADJ')",1
"('officiel', 'ADJ')",1
"('olympique', 'ADJ')",1
"('onusien', 'ADJ')",1
"('opérationnel', 'ADJ')",1
"('oral', 'ADJ')",1
"('organique', 'ADJ')",1
"('organisé', 'ADJ')",1
"('oriental', 'ADJ')",1
"('original', 'ADJ')",1
"('orthodoxe', 'ADJ')",1
"('ottoman', 'ADJ')",1
"('pacifique', 'ADJ')",1
"('palestinien', 'ADJ')",1
"('parisien', 'ADJ')",1
"('parlementaire', 'ADJ')",1
"('particulier', 'ADJ')",1
"('partiel', 'ADJ')",1
"('paternel', 'ADJ')",1
"('permanent', 'ADJ')",1
"('personnel', 'ADJ')",1
"('philosophique', 'ADJ')",1
"('physique', 'ADJ')",1
"('plat', 'ADJ')",1
"('polaire', 'ADJ')",1
"('policier', 'ADJ')",1
"('politique', 'ADJ')",1
"('polonais', 'ADJ')",1
"('pontifical', 'ADJ')",1
"('populaire', 'ADJ')",1
"('portable', 'ADJ')",1
"('portugais', 'ADJ')",1
"('positif', 'ADJ')",1
"('postérieur', 'ADJ')",1
"('potable', 'ADJ')",1
"('primaire', 'ADJ')",1
"('principal', 'ADJ')",1
"('privé', 'ADJ')",1
"('prochain', 'ADJ')",1
"('professionnel', 'ADJ')",1
"('profond', 'ADJ')",1
"('progressif', 'ADJ')",1
"('proportionnel', 'ADJ')",1
"('protestant', 'ADJ')",1
"('précieux', 'ADJ')",1
"('précis', 'ADJ')",1
"('précédent', 'ADJ')",1
"('préféré', 'ADJ')",1
"('présidentiel', 'ADJ')",1
"('psychiatrique', 'ADJ')",1
"('public', 'ADJ')",1
"('publicitaire', 'ADJ')",1
"('puissant', 'ADJ')",1
"('pur', 'ADJ')",1
"('pénal', 'ADJ')",1
"('pétrolier', 'ADJ')",1
"('quotidien', 'ADJ')",1
"('québécois', 'ADJ')",1
"('radical', 'ADJ')",1
"('rapide', 'ADJ')",1
"('relatif', 'ADJ')",1
"('religieux', 'ADJ')",1
"('remarquable', 'ADJ')",1
"('rocheux', 'ADJ')",1
"('romain', 'ADJ')",1
"('roman', 'ADJ')",1
"('romantique', 'ADJ')",1
"('rouge', 'ADJ')",1
"('roumain', 'ADJ')",1
"('routier', 'ADJ')",1
"('royal', 'ADJ')",1
"('rural', 'ADJ')",1
"('russe', 'ADJ')",1
"('récent', 'ADJ')",1
"('réduit', 'ADJ')",1
"('réel', 'ADJ')",1
"('régional', 'ADJ')",1
"('régulier', 'ADJ')",1
"('républicain', 'ADJ')",1
"('révolutionnaire', 'ADJ')",1
"('sacré', 'ADJ')",1
"('sahraoui', 'ADJ')",1
"('saint', 'ADJ')",1
"('sanguin', 'ADJ')",1
"('sanitaire', 'ADJ')",1
"('sauvage', 'ADJ')",1
"('scientifique', 'ADJ')",1
"('scolaire', 'ADJ')",1
"('sec', 'ADJ')",1
"('secondaire', 'ADJ')",1
"('secret', 'ADJ')",1
"('sensible', 'ADJ')",1
"('serbe', 'ADJ')",1
"('sexuel', 'ADJ')",1
"('significatif', 'ADJ')",1
"('silencieux', 'ADJ')",1
"('social', 'ADJ')",1
"('socialiste', 'ADJ')",1
"('solaire', 'ADJ')",1
"('solide', 'ADJ')",1
"('solo', 'ADJ')",1
"('sombre', 'ADJ')",1
"('sonore', 'ADJ')",1
"('souverain', 'ADJ')",1
"('soviétique', 'ADJ')",1
"('spatial', 'ADJ')",1
"('spirituel', 'ADJ')",1
"('spontané', 'ADJ')",1
"('sportif', 'ADJ')",1
"('spécial', 'ADJ')",1
"('spécialiste', 'ADJ')",1
"('spécialisé', 'ADJ')",1
"('spécifique', 'ADJ')",1
"('standard', 'ADJ')",1
"('stratégique', 'ADJ')",1
"('strict', 'ADJ')",1
"('successif', 'ADJ')",1
"('suisse', 'ADJ')",1
"('suivant', 'ADJ')",1
"('supplémentaire', 'ADJ')",1
"('suprême', 'ADJ')",1
"('supérieur', 'ADJ')",1
"('suédois', 'ADJ')",1
"('symbolique', 'ADJ')",1
"('syndical', 'ADJ')",1
"('syrien', 'ADJ')",1
"('sérieux', 'ADJ')",1
"('tardif', 'ADJ')",1
"('tchèque', 'ADJ')",1
"('technique', 'ADJ')",1
"('tel', 'ADJ')",1
"('terrestre', 'ADJ')",1
"('territorial', 'ADJ')",1
"('terroriste', 'ADJ')",1
"('théorique', 'ADJ')",1
"('théâtral', 'ADJ')",1
"('tibétain', 'ADJ')",1
"('total', 'ADJ')",1
"('touristique', 'ADJ')",1
"('traditionnel', 'ADJ')",1
"('tropical', 'ADJ')",1
"('tunisien', 'ADJ')",1
"('turc', 'ADJ')",1
"('télévisé', 'ADJ')",1
"('uni', 'ADJ')",1
"('unique', 'ADJ')",1
"('universel', 'ADJ')",1
"('universitaire', 'ADJ')",1
"('urbain', 'ADJ')",1
"('usuel', 'ADJ')",1
"('variable', 'ADJ')",1
"('vaudois', 'ADJ')",1
"('vert', 'ADJ')",1
"('vidéo', 'ADJ')",1
"('vierge', 'ADJ')",1
"('vif', 'ADJ')",1
"('violent', 'ADJ')",1
"('visuel', 'ADJ')",1
"('vivant', 'ADJ')",1
"('voisin', 'ADJ')",1
"('volcanique', 'ADJ')",1
"('végétal', 'ADJ')",1
"('écologique', 'ADJ')",1
"('économique', 'ADJ')",1
"('écossais', 'ADJ')",1
"('éducatif', 'ADJ')",1
"('égyptien', 'ADJ')",1
"('électoral', 'ADJ')",1
"('électrique', 'ADJ')",1
"('électronique', 'ADJ')",1
"('énergétique', 'ADJ')",1
"('éponyme', 'ADJ')",1
"('éthique', 'ADJ')",1
"('étrange', 'ADJ')",1
"('étranger', 'ADJ')",1
"('éventuel', 'ADJ')",1
"('Afrique', 'PROPN')",2
"('Ain', 'PROPN')",2
"('Algérie', 'PROPN')",2
"('Alpes', 'PROPN')",2
"('Alsace', 'PROPN')",2
"('Amérique', 'PROPN')",2
"('Arabie', 'PROPN')",2
"('Arménie', 'PROPN')",2
"('Bulgarie', 'PROPN')",2
"('Charente-Maritime', 'PROPN')",2
"('Chine', 'PROPN')",2
"('Croatie', 'PROPN')",2
"('Côte', 'PROPN')",2
"('Egypte', 'PROPN')",2
"('Essonne', 'PROPN')",2
"('Finlande', 'PROPN')",2
"('Grande-Bretagne', 'PROPN')",2
"('Grèce', 'PROPN')",2
"('Inde', 'PROPN')",2
"('Indonésie', 'PROPN')",2
"('Irak', 'PROPN')",2
"('Iran', 'PROPN')",2
"('Loire', 'PROPN')",2
"('Martinique', 'PROPN')",2
"('Mauritanie', 'PROPN')",2
"('Nouvelle-Zélande', 'PROPN')",2
"('ONG', 'NOUN')",2
"('ONU', 'PROPN')",2
"('OTAN', 'PROPN')",2
"('Ohio', 'PROPN')",2
"('Ontario', 'PROPN')",2
"('Palestine', 'PROPN')",2
"('Pan', 'PROPN')",2
"('Pyrénées', 'PROPN')",2
"('Renaissance', 'PROPN')",2
"('Roumanie', 'PROPN')",2
"('Royal', 'PROPN')",2
"('Russie', 'PROPN')",2
"('Réunion', 'PROPN')",2
"('SNCF', 'PROPN')",2
"('Sarthe', 'PROPN')",2
"('Seine', 'PROPN')",2
"('Serbie', 'PROPN')",2
"('Suisse', 'PROPN')",2
"('Suède', 'PROPN')",2
"('Syrie', 'PROPN')",2
"('Tunisie', 'PROPN')",2
"('Turquie', 'PROPN')",2
"('UEFA', 'PROPN')",2
"('URSS', 'PROPN')",2
"('United', 'PROPN')",2
"('Vendée', 'PROPN')",2
"('Yougoslavie', 'PROPN')",2
"('abbaye', 'NOUN')",2
"('absence', 'NOUN')",2
"('abside', 'NOUN')",2
"('académie', 'NOUN')",2
"('accusation', 'NOUN')",2
"('acquisition', 'NOUN')",2
"('action', 'NOUN')",2
"('activité', 'NOUN')",2
"('actrice', 'NOUN')",2
"('actualité', 'NOUN')",2
"('adaptation', 'NOUN')",2
"('administration', 'NOUN')",2
"('adresse', 'NOUN')",2
"('affaire', 'NOUN')",2
"('affection', 'NOUN')",2
"('agence', 'NOUN')",2
"('agglomération', 'NOUN')",2
"('agriculture', 'NOUN')",2
"('aide', 'NOUN')",2
"('aile', 'NOUN')",2
"('aire', 'NOUN')",2
"('algue', 'NOUN')",2
"('alimentation', 'NOUN')",2
"('alliance', 'NOUN')",2
"('allusion', 'NOUN')",2
"('altitude', 'NOUN')",2
"('ambassade', 'NOUN')",2
"('ambiance', 'NOUN')",2
"('ambition', 'NOUN')",2
"('amie', 'NOUN')",2
"('ampleur', 'NOUN')",2
"('amélioration', 'NOUN')",2
"('analyse', 'NOUN')",2
"('animation', 'NOUN')",2
"('annexe', 'NOUN')",2
"('annonce', 'NOUN')",2
"('année', 'NOUN')",2
"('antiquité', 'NOUN')",2
"('apparence', 'NOUN')",2
"('apparition', 'NOUN')",2
"('appellation', 'NOUN')",2
"('application', 'NOUN')",2
"('approche', 'NOUN')",2
"('architecture', 'NOUN')",2
"('archive', 'NOUN')",2
"('arme', 'NOUN')",2
"('armure', 'NOUN')",2
"('armée', 'NOUN')",2
"('arnaque', 'NOUN')",2
"('arrestation', 'NOUN')",2
"('arrivée', 'NOUN')",2
"('artillerie', 'NOUN')",2
"('arête', 'NOUN')",2
"('assemblée', 'NOUN')",2
"('assiette', 'NOUN')",2
"('assistance', 'NOUN')",2
"('association', 'NOUN')",2
"('assurance', 'NOUN')",2
"('atmosphère', 'NOUN')",2
"('attaque', 'NOUN')",2
"('atteinte', 'NOUN')",2
"('attente', 'NOUN')",2
"('attention', 'NOUN')",2
"('attitude', 'NOUN')",2
"('attraction', 'NOUN')",2
"('attribution', 'NOUN')",2
"('audience', 'NOUN')",2
"('augmentation', 'NOUN')",2
"('autodétermination', 'NOUN')",2
"('automobile', 'NOUN')",2
"('autonomie', 'NOUN')",2
"('autorisation', 'NOUN')",2
"('autorité', 'NOUN')",2
"('autoroute', 'NOUN')",2
"('avance', 'NOUN')",2
"('avancée', 'NOUN')",2
"('aventure', 'NOUN')",2
"('avenue', 'NOUN')",2
"('aviation', 'NOUN')",2
"('bactérie', 'NOUN')",2
"('baie', 'NOUN')",2
"('baisse', 'NOUN')",2
"('balle', 'NOUN')",2
"('bande', 'NOUN')",2
"('banlieue', 'NOUN')",2
"('banque', 'NOUN')",2
"('barre', 'NOUN')",2
"('base', 'NOUN')",2
"('basilique', 'NOUN')",2
"('basse', 'NOUN')",2
"('bataille', 'NOUN')",2
"('batterie', 'NOUN')",2
"('beauté', 'NOUN')",2
"('bible', 'NOUN')",2
"('bibliothèque', 'NOUN')",2
"('biographie', 'NOUN')",2
"('bière', 'NOUN')",2
"('blessure', 'NOUN')",2
"('bombe', 'NOUN')",2
"('bordure', 'NOUN')",2
"('bourse', 'NOUN')",2
"('bouteille', 'NOUN')",2
"('boutique', 'NOUN')",2
"('boîte', 'NOUN')",2
"('branche', 'NOUN')",2
"('brigade', 'NOUN')",2
"('bête', 'NOUN')",2
"('cabine', 'NOUN')",2
"('caisse', 'NOUN')",2
"('campagne', 'NOUN')",2
"('caméra', 'NOUN')",2
"('capacité', 'NOUN')",2
"('capitale', 'NOUN')",2
"('caractéristique', 'NOUN')",2
"('carrière', 'NOUN')",2
"('carte', 'NOUN')",2
"('catastrophe', 'NOUN')",2
"('cathédrale', 'NOUN')",2
"('catégorie', 'NOUN')",2
"('cause', 'NOUN')",2
"('cavalerie', 'NOUN')",2
"('cave', 'NOUN')",2
"('ceinture', 'NOUN')",2
"('cellule', 'NOUN')",2
"('centaine', 'NOUN')",2
"('centrale', 'NOUN')",2
"('certitude', 'NOUN')",2
"('chaleur', 'NOUN')",2
"('chambre', 'NOUN')",2
"('chance', 'NOUN')",2
"('chanson', 'NOUN')",2
"('chanteuse', 'NOUN')",2
"('chapelle', 'NOUN')",2
"('charge', 'NOUN')",2
"('charte', 'NOUN')",2
"('chasse', 'NOUN')",2
"('chaussure', 'NOUN')",2
"('chaîne', 'NOUN')",2
"('chimie', 'NOUN')",2
"('chose', 'NOUN')",2
"('chronique', 'NOUN')",2
"('chute', 'NOUN')",2
"('cible', 'NOUN')",2
"('circonscription', 'NOUN')",2
"('circonstance', 'NOUN')",2
"('circulation', 'NOUN')",2
"('cité', 'NOUN')",2
"('civilisation', 'NOUN')",2
"('classe', 'NOUN')",2
"('classification', 'NOUN')",2
"('clientèle', 'NOUN')",2
"('clinique', 'NOUN')",2
"('cloche', 'NOUN')",2
"('clé', 'NOUN')",2
"('clôture', 'NOUN')",2
"('coalition', 'NOUN')",2
"('collaboration', 'NOUN')",2
"('collecte', 'NOUN')",2
"('collection', 'NOUN')",2
"('colline', 'NOUN')",2
"('colonie', 'NOUN')",2
"('colonne', 'NOUN')",2
"('colère', 'NOUN')",2
"('comarque', 'NOUN')",2
